baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PF3D7_1252300	369.876798483898	1.08026092057564	0.305156783479567	3.5400193574526	0.000400097684520724	0.00277441783678341
PF3D7_0406200	629.497887763575	1.08481547333142	0.215941128479064	5.02366307415399	5.06951407195634e-07	7.54942062781171e-06
PF3D7_0728600	402.943234772707	1.09281016413404	0.235153952165511	4.64721155681393	3.36452066516323e-06	4.15262306010092e-05
PF3D7_0104300	541.820533841589	1.09308955953686	0.238461347309692	4.58392763384523	4.56322221778464e-06	5.43993577773697e-05
PF3D7_0202400	413.047382346989	1.10187942703352	0.237011808678622	4.64904864097982	3.33469572335462e-06	4.13830272554008e-05
PF3D7_1423000	289.966323001767	1.10194223977311	0.241727044242103	4.55862207403428	5.14903323773254e-06	5.99664332455928e-05
PF3D7_1323600	239.610786268973	1.10398223982405	0.263304579570117	4.19279543723267	2.7553789000259e-05	0.00027445024043679
PF3D7_1414600	103.740066685273	1.10537420505705	0.353777282769726	3.12449176047446	0.00178112510095518	0.00960792186287223
PF3D7_1246300	293.240893441026	1.10809382681862	0.242441022987866	4.5705706615257	4.86397877287809e-06	5.7382315808863e-05
PF3D7_1140900	104.285632408941	1.10883156225715	0.337086600477563	3.28945606466181	0.00100381226826032	0.00605486762608019
PF3D7_1474300	103.412732395914	1.11220382811883	0.341820925197054	3.25376168084989	0.0011388777913584	0.0066317729850639
PF3D7_1422800	175.980968504006	1.11305021243857	0.280225161022595	3.97198527204638	7.12761275781368e-05	0.000624973303976636
PF3D7_0214400	130.260568145869	1.11525682455462	0.309968582386802	3.5979673035473	0.000320713924444153	0.00230853034045221
PF3D7_1312800	97.4063521089108	1.11592741591475	0.344660764494838	3.23775587729095	0.00120473850125559	0.00696173317137774
PF3D7_0215800	186.6041671064	1.1172637310317	0.27903919467218	4.003967013825	6.22890537744036e-05	0.000558975006237633
PF3D7_1350500	345.926214629519	1.11773156101311	0.232935389178599	4.79846177497792	1.59888813908668e-06	2.10497099354542e-05
PF3D7_1123600	151.729564591363	1.12193972390505	0.304323571933345	3.68666717723328	0.00022721019991215	0.00170859060927316
PF3D7_1448600	117.368750387296	1.12329213078248	0.356800868483962	3.14823261376947	0.00164260923341565	0.00898883269659505
PF3D7_1212900	218.538223209153	1.12671217849038	0.275385238175147	4.0914036858206	4.28770016099702e-05	0.000401540909922649
PF3D7_1107100	453.661299300212	1.12673139670459	0.226001859537636	4.98549613268538	6.18030155985901e-07	8.99709284771783e-06
PF3D7_1405100	106.050221419761	1.12923181043864	0.33216804897976	3.39957986298509	0.000674894672959874	0.00435422102923828
PF3D7_1302300	188.643603228279	1.13298238742244	0.277940260962035	4.07635217546695	4.57477156088416e-05	0.000424053314888487
PF3D7_0906600	454.512149300558	1.13376888363941	0.235563594693965	4.81300552877179	1.48677174437489e-06	1.98032764309406e-05
PF3D7_0504700	179.381680338383	1.13696390615408	0.277123836485051	4.10272865941437	4.0830599849484e-05	0.000385556308765814
PF3D7_1417200	344.360042886726	1.13828604517214	0.256901786238847	4.43082183988339	9.38746255161355e-06	0.000104761314273781
PF3D7_0422200	189.250748133629	1.13851886339116	0.342191686834166	3.32713770437945	0.000877430023363063	0.0054145347100025
PF3D7_1241900	193.613540088973	1.13991591256688	0.292753586892923	3.89377265933828	9.86971519266125e-05	0.000821030153938963
PF3D7_1032000	137.535268469143	1.1412653605083	0.307602297961029	3.71019777184139	0.000207097398781207	0.00157297054392013
PF3D7_1450000	101.664572574041	1.14332753161494	0.34915190464157	3.27458483375208	0.0010581736163057	0.00629086984981738
PF3D7_1450700	400.013399168696	1.14522074616165	0.228291728756838	5.0164793634791	5.26269261822111e-07	7.78604230357012e-06
PF3D7_1466400	498.546264224865	1.14596133221007	0.216642237473836	5.28964871103895	1.22551506185811e-07	2.09259000412012e-06
PF3D7_1425700	178.088664933986	1.14690381806604	0.294336172483032	3.89657787689062	9.75614459273747e-05	0.000814566337136279
PF3D7_1464000	426.230988541362	1.14903437216175	0.232574674719638	4.94049652459743	7.79238818354687e-07	1.10258651494299e-05
PF3D7_1201000	786.437426895244	1.15056211180871	0.235461540990095	4.88641205256152	1.02690167053771e-06	1.42200834987265e-05
PF3D7_0525800	150.915319719836	1.15385178886639	0.352342533955815	3.27480130176701	0.00105736315840228	0.00629086984981738
PF3D7_1314700	258.024568289584	1.1544913701822	0.26239489982507	4.3998239712428	1.08338724013162e-05	0.000118858571127484
PF3D7_1246600	115.737530116673	1.15957069635629	0.327430894790458	3.54142115116647	0.000397977787415941	0.00276393747774191
PF3D7_1307100	121.194302266375	1.16234805096472	0.362668670209144	3.20498611113669	0.00135068997989537	0.00769740763950409
PF3D7_0824900	133.401977706818	1.16656747520792	0.3040337831322	3.83696661334728	0.000124563398928146	0.00101391927944738
PF3D7_1449500	178.130103868047	1.16725936762757	0.284936624849472	4.09655785122118	4.193387306571e-05	0.000393519941042262
PF3D7_0926500	139.199685706664	1.17463934422014	0.323589438237735	3.63002992500996	0.000283388363100409	0.00207557545932242
PF3D7_0423500	616.002795265447	1.17752549398222	0.231761912259877	5.08075499766264	3.75937721156412e-07	5.78816654065228e-06
PF3D7_1134700	227.257437509484	1.17871637121053	0.267041828812015	4.41397655361435	1.01488955267061e-05	0.00011161327719685
PF3D7_1340900	417.865817667476	1.1824427226302	0.2322743217607	5.09071650136346	3.56713019692286e-07	5.52966053052001e-06
PF3D7_0731300	344.026944653589	1.18499179143382	0.23253307700289	5.09601389491392	3.46879678585259e-07	5.39564212374742e-06
PF3D7_1211900	948.952254858004	1.18565297044273	0.214645543155247	5.52377167032618	3.31798603353691e-08	6.2017664873764e-07
PF3D7_0802600	212.393780411713	1.18769017311511	0.268825168204222	4.41807655529055	9.95831510214999e-06	0.000109783172800887
PF3D7_1431200	131.311516887133	1.19602077362933	0.313906368235241	3.81011949631117	0.000138899638880867	0.00111266694849541
PF3D7_1312600	329.270116699867	1.20105837100707	0.238849970399211	5.02850542120494	4.9431754092301e-07	7.38549431207997e-06
PF3D7_0304200	335.058122888864	1.20671463933132	0.273055900151813	4.41929523830256	9.90232927334143e-06	0.00010943158043678
PF3D7_1139300	179.447645816624	1.20678524685092	0.325772534105358	3.70437995997734	0.000211908426643033	0.00160147766025401
PF3D7_1201500	206.726535593932	1.20748841847349	0.271083491430297	4.45430451003309	8.41655759747351e-06	9.46237737814967e-05
PF3D7_0424000	122.119886071583	1.20916705473916	0.330803380217859	3.65524395168765	0.000256937536478696	0.00191000047575489
PF3D7_0810500	164.723524501443	1.21180499854964	0.333860678704282	3.62967272232439	0.000283780792655047	0.00207557545932242
PF3D7_0320800	627.624025947826	1.21916451602257	0.211628164752001	5.76088025642174	8.36763894287657e-09	1.72753709447933e-07
PF3D7_1222700	428.848988343459	1.22081985488475	0.244200177236783	4.99925867662662	5.75511513670348e-07	8.45946050191172e-06
PF3D7_1020800	94.7716559417836	1.22114769853833	0.345335312840338	3.5361217145578	0.000406047568038938	0.00280283898789188
PF3D7_1108000	444.666284120227	1.22178588923243	0.224656356804162	5.43846569317195	5.37413550462829e-08	9.72483006455047e-07
PF3D7_1310700	186.483090106653	1.22217330140883	0.316024933954885	3.86733187826028	0.000110032636181635	0.000907020387544439
PF3D7_1032700	216.845376021394	1.22326473574117	0.265048636354071	4.61524629052249	3.92629419030003e-06	4.7555275232914e-05
PF3D7_1442400	119.489132348455	1.22431239616145	0.344358299665196	3.55534452734779	0.000377484111828935	0.00263369099220741
PF3D7_1458700	170.471957103258	1.2263795860752	0.283067971648068	4.33245619041609	1.4745501096286e-05	0.000157957702781441
PF3D7_0218200	101.22846414778	1.2306848618108	0.342845714198048	3.58961716843828	0.000331163955435813	0.00237479525996414
PF3D7_0216700	602.507252496217	1.23313476939061	0.2106034401976	5.85524513860559	4.76306927261318e-09	1.04511404039657e-07
PF3D7_1466800	115.634880784447	1.23501155489945	0.325697417880483	3.79189851407618	0.000149500010044787	0.001178869870874
PF3D7_1468200	122.711029787192	1.23545695025701	0.316124674295313	3.9081319830887	9.30124935611306e-05	0.000782338418064177
PF3D7_0708300	107.513991525353	1.23796512969062	0.333356124533988	3.71364147402788	0.000204298170664453	0.0015569165959026
PF3D7_0916700	521.426386486172	1.23856793625076	0.217213751200953	5.70206964063204	1.18361450043485e-08	2.4107520452803e-07
PF3D7_1435700	879.797187851717	1.23884772964504	0.236883934890826	5.22976676411593	1.69724029757429e-07	2.82376023134887e-06
PF3D7_0902700	207.144028125869	1.24532772168359	0.265886371392698	4.68368391791063	2.81764399170692e-06	3.56482980789215e-05
PF3D7_0923500	127.826288646151	1.25029365769479	0.309615634133164	4.03821228600183	5.38601010741334e-05	0.000487315894579111
PF3D7_0407900	133.562439271749	1.26114114610867	0.308375792125638	4.08962434248037	4.32072394812951e-05	0.000403800991201734
PF3D7_1354300	368.915676192896	1.26283932484128	0.245849168361453	5.13664265475416	2.79690058335058e-07	4.42631444236179e-06
PF3D7_0508700	252.636903855505	1.26691114454537	0.255701106407996	4.95465648288549	7.24581842326342e-07	1.03818634947831e-05
PF3D7_1356600	112.623246668128	1.27407627504094	0.332308957312492	3.83401123263385	0.000126070380598453	0.00102435003341355
PF3D7_0401600	255.65953032576	1.27711741498928	0.259951246573729	4.91291129326076	8.97338824319458e-07	1.2579360926108e-05
PF3D7_0925700	523.10881602528	1.27804782014016	0.218849776807551	5.83984063764447	5.22507786211831e-09	1.1409761370068e-07
PF3D7_0818900	32034.0641381055	1.27809803745839	0.187919140663039	6.80131908303142	1.03665526505986e-11	3.95671278479149e-10
PF3D7_1217700	288.185560321138	1.28122781987116	0.244623412208026	5.23755191012384	1.62720541251164e-07	2.74615492313319e-06
PF3D7_1114200	160.135788539313	1.28297253376771	0.296718700888968	4.32386812804158	1.53316963929162e-05	0.000162702254711742
PF3D7_1423600	317.275576289336	1.29343110196477	0.266526317393392	4.85292077200643	1.21656301907967e-06	1.6543800097784e-05
PF3D7_0109700	125.205621118207	1.29421193962017	0.316691326179897	4.08666683496405	4.37614832540211e-05	0.000407304624876565
PF3D7_1019300	190.114039091703	1.29714325690158	0.318413121289402	4.07377450919374	4.62572703807454e-05	0.000427903303603555
PF3D7_1408200	89.0881111783982	1.30242269450824	0.369720884102354	3.52271876031671	0.000427144364871393	0.00291742812818927
PF3D7_1371700	91.8227810211707	1.30930297960226	0.355548413636576	3.6824885989804	0.000230968200384684	0.00173397944817724
PF3D7_0731100	345.877520375621	1.31695864234899	0.254339380739546	5.17795804377461	2.24327662763957e-07	3.6131072491982e-06
PF3D7_0824100	70.1465877330224	1.31703421689279	0.404015598315386	3.25985982319593	0.00111467289683177	0.00656659441946809
PF3D7_1245800	146.403678357426	1.32215957431318	0.306499423913418	4.31374244503204	1.60513932787556e-05	0.000168694660542717
PF3D7_1362000	208.645329492968	1.32262271350145	0.282719762740703	4.67821103371008	2.89388629124976e-06	3.64100596533418e-05
PF3D7_1472900	252.037900152489	1.3231636353388	0.267186348483717	4.9522127266148	7.33743289741102e-07	1.04800692515852e-05
PF3D7_1016600	170.007869328599	1.32445516451634	0.283719041494843	4.66819272170849	3.0386080615615e-06	3.81252978331832e-05
PF3D7_1420900	215.001805004035	1.3278106775019	0.30402644110874	4.3674184148575	1.2572373531874e-05	0.000136285729312104
PF3D7_1351000	147.693165199986	1.33196134095334	0.334260547722952	3.98479973190649	6.75370605021846e-05	0.000596796359534869
PF3D7_0818600	120.218108342212	1.3347088352861	0.390455872455029	3.41833464277023	0.000630055890506946	0.00409401123702797
PF3D7_1324400	107.439910462365	1.33796949865675	0.341179938776672	3.92159487294049	8.79648006715085e-05	0.000746796494672881
PF3D7_0314400	200.830957553954	1.34518210577236	0.296443143018636	4.53774066782105	5.68601226789744e-06	6.57146761343262e-05
PF3D7_1213900	177.268651309522	1.34791660290789	0.281259756989358	4.79242610935944	1.647764674511e-06	2.15681474110345e-05
PF3D7_1457100	153.064396788995	1.34899889126171	0.299195494156485	4.50875403409705	6.52094559683071e-06	7.4793269951528e-05
PF3D7_1025000	543.297400322888	1.35255514999724	0.2142632220809	6.31258662527975	2.74409768062149e-10	7.8884124464448e-09
PF3D7_0931100	335.520716882886	1.35256179263221	0.247071299355629	5.47437843310715	4.39049917381797e-08	8.04098679333921e-07
PF3D7_1344100	106.735867204559	1.35773981473464	0.331128426055285	4.10034206639798	4.125398980144e-05	0.000388746103066681
PF3D7_1211300	184.848731408799	1.36014493747298	0.278722154939022	4.87993119086837	1.06122859860798e-06	1.46507607747034e-05
PF3D7_1016000	60.0286853748296	1.36757347941927	0.416870846553838	3.28056876782015	0.00103598006329176	0.00622410244374493
PF3D7_1321900	378.474187016849	1.37009958261548	0.228742343415365	5.98970685601293	2.10219600141848e-09	5.05194404150409e-08
PF3D7_1343700	272.004300575327	1.37076595931247	0.291471743777828	4.70291199258521	2.56476990492509e-06	3.27224295173308e-05
PF3D7_1217200	359.271810328153	1.38295785217211	0.234406732229217	5.8998213874667	3.63895290723622e-09	8.26406205233345e-08
PF3D7_0823300	828.679007405787	1.39932761011002	0.22628484666089	6.18392097729393	6.25286774468159e-10	1.68050445540496e-08
PF3D7_1402800	318.706613372024	1.4176352031008	0.237902849365554	5.95888282499092	2.53968109869836e-09	5.91550335912202e-08
PF3D7_1417600	268.373422538737	1.42795063968859	0.263344832637662	5.42236058093959	5.88170853002325e-08	1.05591779222789e-06
PF3D7_1409100	588.622211503098	1.42965804198845	0.211329649295624	6.76506134730079	1.33252724498912e-11	4.84187099739247e-10
PF3D7_0623800	287.185389649376	1.4315621195656	0.253787935182111	5.64078082962592	1.69280726567623e-08	3.37225026346555e-07
PF3D7_1433300	191.263335245561	1.43191535051218	0.295371478654265	4.8478456926041	1.24809419601798e-06	1.682149506918e-05
PF3D7_0602100	250.885856626813	1.43674887261799	0.293252480316066	4.89935795622076	9.61503323690343e-07	1.34373787575432e-05
PF3D7_1119200	78.1081371463278	1.43887397251996	0.377868059160424	3.80787403867096	0.000140166633844085	0.00112083952626731
PF3D7_1302000	274.064038330918	1.43992189462726	0.281895873109074	5.10799210625588	3.25600250118547e-07	5.08204926473691e-06
PF3D7_0531600	134.685192736305	1.44213350271439	0.411184925338061	3.50726258149837	0.000452742156648516	0.00306005189806185
PF3D7_0402000	1021.08976315143	1.45131538166454	0.249328543965387	5.82089542810638	5.85331848246039e-09	1.2540458748743e-07
PF3D7_0420300	270.407999954783	1.45599214575959	0.287356032848498	5.06685776291749	4.04436253823036e-07	6.16425994920883e-06
PF3D7_1301700	241.32904611564	1.45743056831147	0.259898961428899	5.60768138625359	2.05055065007871e-08	4.04939176202501e-07
PF3D7_1035500	131.578302819975	1.45754334077019	0.348144530883557	4.18660415854037	2.83159021879619e-05	0.000279588755951572
PF3D7_0607300	117.914237618029	1.45791810301342	0.321066682604262	4.540857653581	5.60258500585747e-06	6.49156660627669e-05
PF3D7_1328500	366.418293079996	1.4593167935133	0.230636225446951	6.32735291555036	2.49402507679758e-10	7.21519866166537e-09
PF3D7_0711400	305.571608384212	1.47697908425083	0.278249079019001	5.30811850108576	1.10762625806459e-07	1.90562063035204e-06
PF3D7_0507500	151.429277232897	1.47941563666399	0.345143540957922	4.28637787211076	1.81609969545007e-05	0.000186622733410276
PF3D7_1372400	206.053347202171	1.48200745812637	0.269711545949343	5.49478685797428	3.91182583202691e-08	7.19332507249645e-07
PF3D7_0605900	141.652331843705	1.48591632991459	0.310106346330728	4.79163470047097	1.65427898622677e-06	2.1591192975408e-05
PF3D7_1102800	652.305182298164	1.48676275432781	0.216511024594415	6.8669147777252	6.56052344703294e-12	2.66052656218068e-10
PF3D7_1240900	136.104033899176	1.49682454982909	0.395565538467111	3.78401150825615	0.000154320682890434	0.00121057779220786
PF3D7_1401600	368.979209597114	1.49816302068271	0.272348303981735	5.50090820753994	3.77839891842308e-08	6.97621458840555e-07
PF3D7_1221000	218.022296082288	1.49931122902975	0.291199708487096	5.14873877044486	2.62243806349138e-07	4.17933813486942e-06
PF3D7_0503500	43.7974208188031	1.50221655825228	0.481732380168495	3.11836326577602	0.00181858503385898	0.00976360901156911
PF3D7_1026000	537.280816920199	1.51460490004069	0.217025607670562	6.97892251655303	2.97452460886904e-12	1.27455573334747e-10
PF3D7_0617800	1076.60159346081	1.5222108176561	0.214789286246356	7.08699602414143	1.37054318767682e-12	6.16337342418625e-11
PF3D7_0606000	251.976825668744	1.52393874044344	0.265548679671974	5.73883004173066	9.53328307894106e-09	1.95928378934617e-07
PF3D7_1476400	631.841058468513	1.53144470037921	0.212744981186374	7.19849978053112	6.08786441858122e-13	2.88032085304124e-11
PF3D7_0214800	99.4044636359432	1.54299007299421	0.348967628898227	4.42158511339804	9.79794543539835e-06	0.000108542117481901
PF3D7_0309300	445.476998769435	1.54647588682399	0.227990756380283	6.78306397757856	1.17653502292763e-11	4.34457079198156e-10
PF3D7_1001900	144.59135793696	1.55073087047339	0.300214666716483	5.16540676521268	2.39916596502677e-07	3.83697599054633e-06
PF3D7_0831200	128.790797339047	1.55358573449728	0.322368756949114	4.81928133855265	1.44076263680001e-06	1.92468938127813e-05
PF3D7_1317200	139.486392214267	1.55559265914053	0.357227145401274	4.3546317214867	1.33290813302286e-05	0.000143461344554262
PF3D7_0708500	299.441901598476	1.55583112313662	0.264333837419227	5.88585683288482	3.95997001386737e-09	8.86018906551015e-08
PF3D7_1347700	421.771456010938	1.55769593363855	0.234337880214006	6.64722208895978	2.98676198276992e-11	1.04352868659546e-09
PF3D7_1354800	68.5347528342766	1.56898228162144	0.411216029018164	3.81546965804715	0.000135924158139764	0.00109075534676821
PF3D7_1125700	141.109797828357	1.57095680349605	0.30256392097137	5.19214848370734	2.07881105079879e-07	3.37212849740289e-06
PF3D7_0924000	169.542218540845	1.57559500341978	0.294484211388437	5.35035476432215	8.77819772090222e-08	1.53940440341073e-06
PF3D7_1461400	75.707241463155	1.57680446295761	0.394633057215112	3.99562184193329	6.45246609757804e-05	0.000575778016015707
PF3D7_0321100	86.138677763693	1.57838121297798	0.368223221903579	4.28647928508778	1.81527120923231e-05	0.000186622733410276
PF3D7_0524900	261.846514983923	1.58165351885931	0.266860500093645	5.92689258359436	3.08720772086803e-09	7.15413136131765e-08
PF3D7_1028700	671.018447483764	1.58458272360543	0.225637081526069	7.02270527915134	2.17612933740826e-12	9.50382639471955e-11
PF3D7_0801900	214.945793994854	1.60816200549571	0.269353576213077	5.97044980098403	2.36600374920278e-09	5.59707761920781e-08
PF3D7_0822900	79.3289692014806	1.61051685778176	0.385116324924798	4.18189714002968	2.89086757009815e-05	0.000284206071501857
PF3D7_0113000	3004.61748312223	1.61145795334877	0.203761173518993	7.90856238957893	2.60378146360123e-15	1.73917285407012e-13
PF3D7_0206300	182.838688128816	1.61297425779206	0.314554111434195	5.12781171556709	2.93129381507452e-07	4.60689844569843e-06
PF3D7_0723700	80.3938710565394	1.61425317476709	0.37620653110929	4.29086961889597	1.77974790047443e-05	0.000183718521908065
PF3D7_0903600	91.1072065504229	1.61943580951582	0.379670289009237	4.26537407955149	1.99567544393251e-05	0.00020415220419688
PF3D7_0809900	147.161261658362	1.62386839668077	0.300392742474674	5.40581767489832	6.45133967439101e-08	1.15362144886157e-06
PF3D7_1440200	51.8895324630003	1.6290812131944	0.456089572857448	3.57184489658038	0.000354475334581769	0.00251174254238751
PF3D7_1027000	46.8503948203564	1.63142254176974	0.481748904558165	3.386458228205	0.000708010542120743	0.00450851262277345
PF3D7_1419600	63.5893667297776	1.63595809885078	0.409807255910845	3.99201838243364	6.55132929132014e-05	0.000582311891216753
PF3D7_1038900	79.5224222760007	1.64550547486645	0.382449976194024	4.3025377887111	1.68852860826148e-05	0.000175098103623827
PF3D7_0625000	56.393037121804	1.6486471279781	0.5194475853917	3.17384693728994	0.0015043299817728	0.00838364021743812
PF3D7_0406500	729.313710453997	1.65039272088619	0.222593753254282	7.4143712335038	1.22203174102618e-13	6.45403275318709e-12
PF3D7_0920000	42.0669018781904	1.65207113014487	0.488788043291976	3.37993359865803	0.000725033439424917	0.00458011388298745
PF3D7_0627600	46.2627772620054	1.65601276329081	0.48973724037457	3.38143115688779	0.000721092992435055	0.00456156597721451
PF3D7_0623400	61.2490042667637	1.65810952004558	0.419397089488126	3.95355514285828	7.69985083330178e-05	0.000669975526529822
PF3D7_1034200	53.7237251221559	1.66026242378279	0.50691664716816	3.275217795781	0.00105580541687289	0.00629086984981738
PF3D7_1466100	95.2500921521487	1.66308302994935	0.350494454366029	4.74496246440622	2.08545003048564e-06	2.69094148820051e-05
PF3D7_1450500	53.9323518462101	1.66348933997444	0.439836387728388	3.78206393646925	0.000155533398541828	0.00121589104333388
PF3D7_0301700	628.23357485156	1.67072125490349	0.216329555623881	7.72303742817405	1.1358980152066e-14	6.63772496851698e-13
PF3D7_0215000	339.36212905142	1.67360626538497	0.244837440088234	6.83558145674878	8.16730745553952e-12	3.28282393478411e-10
PF3D7_0602000	53.347583034882	1.67738047618187	0.445205947667339	3.76765064566303	0.000164791098003956	0.00127786586026443
PF3D7_1207100	626.910002570205	1.68707638308952	0.240738178504169	7.00793033150036	2.41869181972095e-12	1.04625697573072e-10
PF3D7_0829400	245.789773231105	1.69242018581383	0.262858196653975	6.43852924260042	1.20636721130381e-10	3.80149968874579e-09
PF3D7_1343800	51.839391427934	1.69397100724609	0.509193506706651	3.32677260203554	0.000878580378967821	0.0054145347100025
PF3D7_1219000	242.318288526027	1.69455117555474	0.284112681609563	5.96436303354966	2.4559017207987e-09	5.77964021547548e-08
PF3D7_1371800	375.918959682524	1.69735700819094	0.281812110233955	6.02300946819433	1.71203423735436e-09	4.20327540868297e-08
PF3D7_0819500	98.5365386080832	1.70185699867153	0.371952345054928	4.57547054427149	4.75150819210476e-06	5.63481728682502e-05
PF3D7_0609700	126.85745729291	1.70840630012024	0.326869686580328	5.22656694780536	1.7268631054525e-07	2.8625592061917e-06
PF3D7_1127000	177.223920162136	1.71111159652914	0.352724463769257	4.85112820994606	1.22761154820225e-06	1.66442138863719e-05
PF3D7_0830600	73.9769726221473	1.71251276952405	0.40367991881482	4.24225404759266	2.21285993883262e-05	0.00022485033203977
PF3D7_1149400	265.745552488105	1.71255359417486	0.300854844673024	5.69229189590115	1.25345326379014e-08	2.53030432183769e-07
PF3D7_0622900	128.637415878569	1.71519394151974	0.344080099415748	4.98486818747194	6.20040682543168e-07	8.99752325914079e-06
PF3D7_1017500	63.1224860983981	1.72078346818952	0.425607003787998	4.04312770437083	5.27428746329784e-05	0.000479116273165975
PF3D7_1351700	165.871100987074	1.73719718038842	0.300205473845625	5.78669388713992	7.1785220586993e-09	1.50948366623205e-07
PF3D7_0831500	564.704028597296	1.73729896191304	0.220584094754798	7.87590312821158	3.38290273248431e-15	2.19502060156339e-13
PF3D7_1436600	223.416042548778	1.73976023196293	0.283836053210071	6.12945470558425	8.81807741043803e-10	2.31512760683292e-08
PF3D7_1466200	136.621900800794	1.78222560710814	0.344027377745992	5.18047609694605	2.21320288535047e-07	3.57735498407894e-06
PF3D7_1409800	63.3301076148738	1.78735054533533	0.414693384072418	4.31005319588895	1.63215279800131e-05	0.000170419264563723
PF3D7_1355600	51.9163864361349	1.78812296668406	0.457685324220313	3.90688289979627	9.3494435113786e-05	0.00078493849221223
PF3D7_1427100	119.094970191002	1.79063521945675	0.348045052634338	5.14483744533505	2.67752556274201e-07	4.25221017691405e-06
PF3D7_0729900	62.3359898785215	1.79795452102978	0.43575567278852	4.12606107804443	3.6902929828509e-05	0.000352869699539132
PF3D7_1146000	181.655972367655	1.80876097010733	0.28373908681529	6.37473317620427	1.83281763514663e-10	5.54977179922401e-09
PF3D7_1476200	178.215579742419	1.80972399252144	0.289747323274849	6.24586958066483	4.21448732500299e-10	1.18161737223232e-08
PF3D7_1253100	42.5802206408126	1.8212605800007	0.491293828496349	3.70706993323087	0.00020967105830562	0.00158985967750272
PF3D7_0814500	42.5042634392849	1.82306559322484	0.507215396817998	3.59426311713286	0.00032531096200877	0.00233791517317062
PF3D7_1319600	35.9021114275887	1.82830542822893	0.554335876046852	3.29819069490354	0.000973100232583044	0.00588524801117468
PF3D7_1026600	109.532373464156	1.84581082363498	0.349542880642775	5.28064202091806	1.28731993456423e-07	2.18989031565195e-06
PF3D7_0702000	31.4639322450447	1.84776747043572	0.567375660360246	3.25669146480924	0.00112718881712112	0.00659754073113932
PF3D7_1476800	116.091578730423	1.85848830869855	0.336830341272278	5.51757986432771	3.43699904421808e-08	6.3717753709545e-07
PF3D7_1240100	49.4634412124919	1.86787648692827	0.483595689021158	3.86247547141916	0.000112243838152839	0.000920237387888438
PF3D7_0522100	76.9261846479898	1.87577979510013	0.393217182537511	4.77034035744658	1.83914895622342e-06	2.38668987404765e-05
PF3D7_0824000	44.0047581528062	1.88713079163402	0.511133220424638	3.69205270998867	0.000222451345311026	0.0016755787900542
PF3D7_1128600	40.7039655875442	1.88787205401492	0.551608853961879	3.42248323328288	0.000620519247015485	0.00403782008588013
PF3D7_0625400	84.945732911419	1.88966243532235	0.376998783280625	5.01238337927407	5.37599579641392e-07	7.92784834652988e-06
PF3D7_0805200	56.1250221879413	1.89224222568006	0.465260529003799	4.06705943814247	4.7610102711667e-05	0.000439522533569901
PF3D7_0909700	107.758854060161	1.89544280190178	0.339949761616404	5.57565562890608	2.46599330812468e-08	4.76618791723502e-07
PF3D7_0113300	174.88922949738	1.90513131251417	0.300431680296031	6.3413129755056	2.2781519834825e-10	6.63292712113944e-09
PF3D7_1122800	87.2847196673336	1.91533594458559	0.381450053356357	5.02119721240739	5.13504023528457e-07	7.62201070217729e-06
PF3D7_1337800	53.2527061214725	1.91692553091192	0.457621858685462	4.18888541823235	2.8032788831084e-05	0.000278002023735335
PF3D7_1451000	101.934431889953	1.9173380024205	0.347330995996328	5.52020414106887	3.3860605603241e-08	6.30306846925903e-07
PF3D7_0731500	185.585787342461	1.9197409122719	0.297299326168455	6.45726627440838	1.06611221548576e-10	3.41005752305375e-09
PF3D7_0408600	213.041902913147	1.93655369026967	0.278532499481465	6.95270280442996	3.58353120829408e-12	1.52115876150203e-10
PF3D7_0102700	40.545227394372	1.93738491714996	0.513846736836235	3.77035559100457	0.000163015109085734	0.00126938842233339
PF3D7_0212600	164.290049085107	1.94148198083527	0.319070638445127	6.08480300881449	1.16634624077068e-09	2.97614866605641e-08
PF3D7_1116800	701.201410539812	1.95158688776063	0.211877576497047	9.21091754977591	3.23348948640257e-20	3.67162731181012e-18
PF3D7_1125800	137.274328499837	1.95650821020889	0.335559511660968	5.83058486563075	5.52334391518067e-09	1.18902946587501e-07
PF3D7_1036000	73.9152814276292	1.97557017854045	0.399670260064136	4.94300020777985	7.69294018511194e-07	1.09191669752433e-05
PF3D7_1209400	183.153385465055	1.97791574583836	0.286563500168223	6.90219007192909	5.12068552394559e-12	2.09532915763611e-10
PF3D7_1218500	278.674904523138	1.97923181973887	0.25271966070042	7.83172869990949	4.8120704036809e-15	3.0356144129887e-13
PF3D7_1342600	554.353134172137	1.99576330083668	0.260237429430737	7.66900943189595	1.73329692736041e-14	9.71930202971725e-13
PF3D7_1123100	460.296811319313	2.01015615338095	0.243351005944711	8.26031577546739	1.45287594955829e-16	1.13775216601616e-14
PF3D7_0423700	96.1502475209227	2.01180577600315	0.391714191945248	5.13590218932978	2.80793678957633e-07	4.42835031189434e-06
PF3D7_0203100	24.4764576532948	2.0251081015886	0.638771375529802	3.17031754891797	0.0015227242727129	0.00845197560918376
PF3D7_0410000	186.38596903559	2.03108629216678	0.315502589625	6.43762162009792	1.21360073727023e-10	3.80149968874579e-09
PF3D7_1404800	146.689276720272	2.03532627080175	0.356341096587298	5.71173600321211	1.11829474868305e-08	2.28797060744072e-07
PF3D7_0828800	72.5575318723895	2.04226405873622	0.418632645731865	4.87841566958037	1.06941368831792e-06	1.4719021128303e-05
